STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       2932;19340101;-999;-999;-999;    1;   0.3;   8;    0.000;   0;   8.0;   6.0; 1010.90;    0.2;   97.00;    0.4;    0.0;   -0.6;eor
       2932;19340102;-999;-999;-999;    1;   0.0;   8;    0.000;   0;   8.0;   5.7; 1007.70;   -0.4;   96.00;    0.4;   -1.0;   -1.0;eor
       2932;19340103;-999;-999;-999;    1;   0.0;   8;    0.000;   0;   8.0;   5.2; 1003.80;   -0.9;   89.00;   -0.3;   -1.1;   -2.4;eor
       2932;19340104;-999;-999;-999;    1;   0.0;   0;    1.400;   0;   6.7;   4.8; 1002.40;   -0.8;   82.00;    0.7;   -1.4;   -3.4;eor
       2932;19340105;-999;-999;-999;    1;   7.9;   8;    0.000;   0;   7.0;   6.1;  998.10;    1.2;   92.00;    1.9;   -1.4;   -3.5;eor
       2932;19340106;-999;-999;-999;    1;   0.0;   0;    4.200;   0;   6.3;   6.1; 1012.90;    2.1;   86.00;    3.2;    1.1;   -3.3;eor
       2932;19340107;-999;-999;-999;    1;   0.2;   1;    0.500;   0;   5.3;   5.9; 1010.80;    1.8;   83.00;    3.5;    0.8;   -1.4;eor
       2932;19340108;-999;-999;-999;    1;   0.0;   7;    5.200;   0;   4.3;   4.5; 1004.60;    1.9;   65.00;    4.9;   -0.8;   -3.9;eor
       2932;19340109;-999;-999;-999;    1;   0.0;   0;    6.500;   0;   4.0;   5.3; 1011.70;   -0.2;   88.00;    1.8;   -1.4;   -4.5;eor
       2932;19340110;-999;-999;-999;    1;   0.0;   0;    1.900;   0;   6.0;   4.8; 1014.30;   -2.7;   92.00;    0.3;   -4.6;   -7.4;eor
       2932;19340111;-999;-999;-999;    1;   0.0;   0;    6.400;   0;   1.7;   3.7; 1004.90;   -2.9;   74.00;    0.6;   -5.5;   -8.0;eor
       2932;19340112;-999;-999;-999;    1;   6.2;   1;    1.600;   0;   5.3;   4.4;  992.60;    0.2;   73.00;    2.5;   -5.1;   -7.4;eor
       2932;19340113;-999;-999;-999;    1;   0.0;   1;    2.100;   0;   7.0;   6.8;  991.90;    3.8;   85.00;    5.5;    0.8;    0.0;eor
       2932;19340114;-999;-999;-999;    1;   0.4;   1;    0.000;   0;   4.3;   6.1;  987.40;    3.7;   78.00;    4.5;    1.8;   -0.8;eor
       2932;19340115;-999;-999;-999;    1;   0.3;   1;    0.400;   0;   7.7;   6.7;  981.50;    5.5;   74.00;    6.8;    3.3;    1.2;eor
       2932;19340116;-999;-999;-999;    1;   0.0;   0;    3.000;   0;   4.7;   6.0;  992.00;    3.2;   78.00;    5.4;    1.6;   -1.0;eor
       2932;19340117;-999;-999;-999;    1;   1.9;   8;    1.000;   0;   5.7;   6.1;  998.10;    3.5;   80.00;    4.5;    1.5;   -0.5;eor
       2932;19340118;-999;-999;-999;    1;   0.3;   1;    0.000;   0;   7.7;   9.5;  990.30;   10.3;   77.00;   12.3;    3.4;    1.9;eor
       2932;19340119;-999;-999;-999;    1;   1.6;   1;    2.500;   0;   5.3;   7.9;  991.10;    6.8;   73.00;   11.8;    3.6;    2.7;eor
       2932;19340120;-999;-999;-999;    1;   0.0;   1;    3.700;   0;   5.0;   5.9; 1009.40;    1.4;   84.00;    4.9;   -0.5;   -2.5;eor
       2932;19340121;-999;-999;-999;    1;   0.0;   0;    6.000;   0;   0.3;   4.9; 1023.50;   -1.5;   90.00;    0.7;   -4.7;   -9.9;eor
       2932;19340122;-999;-999;-999;    1;   0.0;   0;    7.200;   0;   0.0;   4.7; 1022.40;   -2.2;   88.00;    1.2;   -4.7;   -6.6;eor
       2932;19340123;-999;-999;-999;    1;   0.0;   0;    6.300;   0;   2.7;   4.4; 1021.60;   -2.8;   88.00;    0.8;   -6.0;   -9.2;eor
       2932;19340124;-999;-999;-999;    1;   0.0;   0;    3.400;   0;   2.7;   4.7; 1019.50;   -2.1;   90.00;    1.4;   -6.4;  -10.3;eor
       2932;19340125;-999;-999;-999;    1;   0.0;   0;    2.500;   0;   2.7;   4.4; 1014.80;   -3.1;   89.00;    0.0;   -7.0;   -8.3;eor
       2932;19340126;-999;-999;-999;    1;   0.0;   1;    5.600;   0;   4.7;   4.3; 1012.40;    1.8;   66.00;    4.6;   -5.4;   -8.4;eor
       2932;19340127;-999;-999;-999;    1;   1.1;   1;    2.400;   0;   6.7;   6.4; 1002.70;    3.2;   81.00;    6.5;    1.7;    0.8;eor
       2932;19340128;-999;-999;-999;    1;   1.4;   8;    0.000;   0;   8.0;   6.1; 1004.50;    0.5;   97.00;    2.0;   -0.2;   -1.6;eor
       2932;19340129;-999;-999;-999;    1;   0.0;   8;    0.000;   0;   8.0;   6.3; 1012.50;    0.7;   98.00;    1.5;    0.3;   -0.6;eor
       2932;19340130;-999;-999;-999;    1;   0.6;   7;    0.500;   0;   7.0;   5.3; 1012.50;   -0.3;   89.00;    1.1;   -1.3;   -3.2;eor
       2932;19340131;-999;-999;-999;    1;   0.3;   7;    0.000;   3;   7.3;   4.9; 1004.30;   -0.8;   85.00;    0.6;   -1.8;   -3.0;eor
       2932;19340201;-999;-999;-999;    1;   0.7;   7;    0.000;   5;   7.7;   4.4; 1004.90;   -4.2;   91.00;   -1.5;   -8.3;  -10.0;eor
       2932;19340202;-999;-999;-999;    1;   0.3;   1;    6.100;   7;   2.7;   2.9; 1017.60;   -8.8;   84.00;   -4.7;  -12.3;  -17.0;eor
       2932;19340203;-999;-999;-999;    1;   0.5;   7;    0.000;   7;   7.7;   2.9; 1012.10;   -6.3;   79.00;   -3.4;  -13.7;  -17.1;eor
       2932;19340204;-999;-999;-999;    1;   0.0;   7;    0.000;   7;   7.7;   4.7; 1010.30;   -2.5;   92.00;   -1.2;   -4.5;   -4.4;eor
       2932;19340205;-999;-999;-999;    1;   0.0;   8;    0.000;   7;   8.0;   5.1; 1008.60;   -1.3;   91.00;   -0.6;   -3.1;   -3.0;eor
       2932;19340206;-999;-999;-999;    1;   0.0;   8;    0.000;   5;   8.0;   5.9; 1005.60;    0.5;   93.00;    1.3;   -1.5;   -1.4;eor
       2932;19340207;-999;-999;-999;    1;   0.0;   8;    0.000;   0;   7.7;   6.3; 1002.50;    2.5;   87.00;    3.3;    1.0;    0.7;eor
       2932;19340208;-999;-999;-999;    1;   0.2;   8;    2.000;   0;   5.0;   6.1;  992.10;    2.4;   84.00;    4.4;    1.4;    0.6;eor
       2932;19340209;-999;-999;-999;    1;   0.0;   1;    5.100;   0;   5.0;   5.5; 1009.50;    3.3;   72.00;    4.4;    0.8;   -0.8;eor
       2932;19340210;-999;-999;-999;    1;   0.0;   1;    3.800;   0;   5.3;   6.0; 1006.40;    2.9;   79.00;    4.7;    1.4;   -0.1;eor
       2932;19340211;-999;-999;-999;    1;   1.9;   1;    3.300;   0;   5.3;   6.4; 1009.50;    3.8;   80.00;    6.5;    1.6;    0.1;eor
       2932;19340212;-999;-999;-999;    1;   5.7;   1;    0.000;   0;   5.3;   7.9; 1014.20;    3.9;   97.00;    5.6;    3.2;    0.3;eor
       2932;19340213;-999;-999;-999;    1;   0.0;   0;    7.400;   0;   0.7;   4.3; 1028.60;   -0.7;   73.00;    3.2;   -3.2;   -7.2;eor
       2932;19340214;-999;-999;-999;    1;   0.0;   0;    9.500;   0;   1.0;   4.1; 1022.60;    1.6;   62.00;    6.4;   -3.4;   -5.6;eor
       2932;19340215;-999;-999;-999;    1;   0.0;   1;    0.000;   0;   5.0;   6.1; 1018.40;    1.4;   91.00;    3.5;   -1.1;   -3.8;eor
       2932;19340216;-999;-999;-999;    1;   1.5;   1;    0.000;   0;   8.0;   6.9; 1019.60;    2.2;   96.00;    4.1;    0.3;   -1.9;eor
       2932;19340217;-999;-999;-999;    1;   0.2;   1;    0.000;   0;   8.0;   7.6; 1017.60;    4.7;   90.00;    5.0;    2.8;    2.6;eor
       2932;19340218;-999;-999;-999;    1;   0.0;   1;    0.000;   0;   6.7;   7.6; 1016.20;    4.1;   94.00;    5.2;    2.2;    0.6;eor
       2932;19340219;-999;-999;-999;    1;   0.0;   8;    0.200;   0;   8.0;   6.3; 1009.80;    3.7;   79.00;    4.9;    1.8;    1.3;eor
       2932;19340220;-999;-999;-999;    1;  10.8;   8;    1.900;   0;   7.0;   6.3; 1001.40;    2.7;   83.00;    5.5;    0.3;   -1.2;eor
       2932;19340221;-999;-999;-999;    1;  14.3;   8;    0.000;  20;   8.0;   6.0; 1003.10;    0.5;   94.00;    2.2;   -1.5;   -0.3;eor
       2932;19340222;-999;-999;-999;    1;   0.2;   1;    0.000;   0;   5.0;   7.3; 1008.20;    4.3;   88.00;    5.8;    0.9;    0.2;eor
       2932;19340223;-999;-999;-999;    1;   0.0;   0;    4.100;   0;   4.7;   7.6; 1008.10;    5.3;   83.00;    9.9;    2.5;    0.8;eor
       2932;19340224;-999;-999;-999;    1;   0.0;   0;    8.600;   0;   0.0;   6.8; 1001.90;    6.1;   75.00;   11.8;    0.7;   -1.4;eor
       2932;19340225;-999;-999;-999;    1;   0.2;   1;    0.100;   0;   7.0;   7.5;  998.70;    6.6;   78.00;    8.8;    2.3;    0.2;eor
       2932;19340226;-999;-999;-999;    1;   0.6;   1;    3.600;   0;   6.7;   8.3;  991.00;    7.2;   81.00;   12.9;    4.7;    3.7;eor
       2932;19340227;-999;-999;-999;    1;   0.5;   7;    0.000;   0;   8.0;   6.8;  983.50;    1.9;   98.00;    5.2;    0.9;    0.6;eor
       2932;19340228;-999;-999;-999;    1;   0.0;   0;    0.500;   0;   8.0;   5.7;  987.60;    1.2;   87.00;    2.7;    0.0;   -0.3;eor
       2932;19340301;-999;-999;-999;    1;   0.0;   1;    0.000;   0;   8.0;   5.6;  995.10;    0.8;   86.00;    2.4;   -0.8;   -5.9;eor
       2932;19340302;-999;-999;-999;    1;   0.0;   1;    0.000;   0;   8.0;   7.2;  995.00;    2.8;   97.00;    3.7;    0.8;    0.6;eor
       2932;19340303;-999;-999;-999;    1;   2.6;   1;    0.000;   0;   8.0;   6.8;  999.40;    2.8;   91.00;    3.3;    2.3;    0.9;eor
       2932;19340304;-999;-999;-999;    1;   0.0;   0;    4.900;   0;   4.7;   6.1; 1006.00;    3.2;   79.00;    6.9;    1.6;   -3.3;eor
       2932;19340305;-999;-999;-999;    1;   0.0;   0;    8.100;   0;   3.0;   4.9; 1000.40;    2.5;   68.00;    7.7;   -1.6;   -4.4;eor
       2932;19340306;-999;-999;-999;    1;   0.0;   1;    1.900;   0;   7.3;   5.5;  990.20;    4.8;   65.00;    7.2;   -0.9;   -2.7;eor
       2932;19340307;-999;-999;-999;    1;   0.7;   1;    2.600;   0;   6.0;   6.5;  983.60;    4.7;   71.00;    8.3;    1.4;   -1.8;eor
       2932;19340308;-999;-999;-999;    1;   0.1;   7;    3.000;   0;   4.3;   5.5;  993.60;    2.7;   72.00;    6.4;    1.0;   -2.6;eor
       2932;19340309;-999;-999;-999;    1;   0.7;   1;    2.800;   0;   5.7;   5.9;  992.30;    3.6;   74.00;    8.1;    0.1;   -2.3;eor
       2932;19340310;-999;-999;-999;    1;   0.4;   1;    0.400;   0;   7.3;   6.1;  990.40;    4.0;   79.00;    5.9;    0.9;   -0.1;eor
       2932;19340311;-999;-999;-999;    1;   3.8;   1;    1.300;   0;   7.0;   8.1;  980.50;    6.0;   88.00;    8.8;    3.0;   -0.2;eor
       2932;19340312;-999;-999;-999;    1;   0.4;   1;    0.400;   0;   6.7;   8.5;  973.00;    8.4;   78.00;   12.1;    4.8;    2.4;eor
       2932;19340313;-999;-999;-999;    1;   0.0;   1;    4.000;   0;   6.0;   6.7;  979.90;    7.1;   66.00;   10.1;    5.7;    3.7;eor
       2932;19340314;-999;-999;-999;    1;   0.2;   8;    5.600;   0;   4.3;   6.4;  981.60;    6.7;   65.00;   12.2;    3.9;    1.1;eor
       2932;19340315;-999;-999;-999;    1;   0.8;   1;    2.500;   0;   4.3;   6.3;  975.90;    6.9;   62.00;   11.3;    3.6;    1.1;eor
       2932;19340316;-999;-999;-999;    1;   0.0;   0;    8.900;   0;   3.7;   5.3;  981.80;    5.0;   62.00;   10.1;    2.6;    0.4;eor
       2932;19340317;-999;-999;-999;    1;   0.0;   1;    4.400;   0;   5.7;   5.9;  972.60;    5.4;   65.00;    9.0;    1.4;   -1.3;eor
       2932;19340318;-999;-999;-999;    1;   0.0;   1;    5.400;   0;   4.0;   6.1;  974.70;    6.2;   65.00;   11.6;    3.0;    0.1;eor
       2932;19340319;-999;-999;-999;    1;   0.0;   0;    6.200;   0;   3.7;   4.9;  990.30;    4.7;   60.00;    9.5;    1.4;   -2.4;eor
       2932;19340320;-999;-999;-999;    1;   0.0;   1;    1.500;   0;   7.3;   5.7;  988.80;    7.7;   58.00;   11.9;    1.3;   -1.0;eor
       2932;19340321;-999;-999;-999;    1;   0.0;   1;    1.500;   0;   6.7;   7.9;  992.90;    8.6;   72.00;   11.9;    5.9;    2.5;eor
       2932;19340322;-999;-999;-999;    1;   1.1;   1;    0.500;   0;   7.0;   7.7;  997.00;    6.9;   79.00;   10.4;    3.8;    0.5;eor
       2932;19340323;-999;-999;-999;    1;   0.0;   1;    0.700;   0;   6.7;   7.6; 1003.00;    5.0;   85.00;    9.4;    3.7;    1.2;eor
       2932;19340324;-999;-999;-999;    1;   0.0;   0;    0.300;   0;   4.7;   7.1; 1004.80;    5.4;   82.00;    9.5;    0.2;   -0.3;eor
       2932;19340325;-999;-999;-999;    1;   0.1;   1;    2.700;   0;   7.0;   6.7; 1004.60;    4.8;   77.00;    9.9;    0.4;   -2.0;eor
       2932;19340326;-999;-999;-999;    1;   0.8;   1;    0.000;   0;   7.7;   7.5; 1003.70;    4.1;   89.00;    6.1;    3.6;    2.4;eor
       2932;19340327;-999;-999;-999;    1;   0.0;   0;    8.900;   0;   3.7;   6.1; 1004.50;    4.5;   75.00;    8.6;    1.3;   -1.4;eor
       2932;19340328;-999;-999;-999;    1;   0.0;   0;    0.000;   0;   7.7;   6.5;  999.10;    3.6;   84.00;    5.5;   -0.1;   -3.9;eor
       2932;19340329;-999;-999;-999;    1;   0.0;   1;    0.000;   0;   8.0;   7.9;  990.90;    5.9;   86.00;    7.2;    3.4;    2.5;eor
       2932;19340330;-999;-999;-999;    1;   0.0;   1;    0.000;   0;   8.0;   8.9;  991.70;    6.5;   92.00;    7.8;    5.7;    4.7;eor
       2932;19340331;-999;-999;-999;    1;   0.0;   1;    7.000;   0;   3.7;   8.5;  997.00;    8.2;   80.00;   14.3;    4.8;    4.6;eor
       2932;19340401;-999;-999;-999;    1;   0.0;   0;    9.500;   0;   2.3;   7.2;  997.80;    7.4;   70.00;   15.0;    3.1;    1.6;eor
       2932;19340402;-999;-999;-999;    1;   0.0;   0;   11.100;   0;   0.3;   6.1;  999.00;    6.6;   63.00;   14.1;   -0.4;   -1.6;eor
       2932;19340403;-999;-999;-999;    1;   0.0;   0;   11.600;   0;   0.0;   4.5; 1002.20;    5.7;   53.00;   11.5;   -0.8;   -2.1;eor
       2932;19340404;-999;-999;-999;    1;   0.0;   0;   10.600;   0;   0.7;   5.1;  997.50;    6.1;   58.00;   12.4;   -0.9;   -2.4;eor
       2932;19340405;-999;-999;-999;    1;   0.0;   1;    1.900;   0;   5.3;   6.0;  989.30;    5.1;   70.00;   10.5;    2.1;   -1.4;eor
       2932;19340406;-999;-999;-999;    1;   0.0;   0;   10.300;   0;   0.3;   5.6;  990.80;    7.2;   60.00;   13.9;   -0.2;   -2.2;eor
       2932;19340407;-999;-999;-999;    1;   0.0;   0;   11.100;   0;   0.0;   6.5;  988.10;   10.0;   57.00;   16.5;    1.0;   -1.2;eor
       2932;19340408;-999;-999;-999;    1;   0.0;   0;   11.000;   0;   2.0;   8.3;  984.60;   10.7;   67.00;   17.9;    4.4;    2.2;eor
       2932;19340409;-999;-999;-999;    1;   5.9;   1;    8.400;   0;   5.0;   7.5;  980.70;   12.9;   58.00;   20.0;    4.7;    2.6;eor
       2932;19340410;-999;-999;-999;    1;   8.0;   1;    0.000;   0;   8.0;   9.1;  989.10;    6.1;   94.00;   13.6;    4.8;    4.7;eor
       2932;19340411;-999;-999;-999;    1;   0.0;   1;    0.200;   0;   6.3;   7.5;  995.70;    4.7;   88.00;    7.2;    2.9;    2.7;eor
       2932;19340412;-999;-999;-999;    1;   1.3;   1;    7.500;   0;   4.3;   9.9;  995.10;   10.6;   80.00;   18.2;    2.3;    1.7;eor
       2932;19340413;-999;-999;-999;    1;   0.0;   1;    0.000;   0;   8.0;   8.9; 1003.90;    6.9;   90.00;   11.3;    6.4;    6.1;eor
       2932;19340414;-999;-999;-999;    1;   0.1;   1;    2.800;   0;   5.0;  10.7; 1003.60;   12.0;   80.00;   15.9;    6.4;    5.0;eor
       2932;19340415;-999;-999;-999;    1;   0.0;   1;    2.600;   0;   5.0;  12.3; 1005.30;   14.9;   75.00;   19.5;   10.1;    5.3;eor
       2932;19340416;-999;-999;-999;    1;   0.0;   1;    7.300;   0;   5.0;  12.5; 1003.10;   18.8;   61.00;   26.3;   10.1;    8.1;eor
       2932;19340417;-999;-999;-999;    1;   0.0;   0;    8.800;   0;   4.7;  12.3;  995.20;   20.2;   56.00;   29.3;   13.1;    9.8;eor
       2932;19340418;-999;-999;-999;    1;   0.0;   0;   11.100;   0;   3.7;  10.4;  989.90;   16.3;   54.00;   24.0;   13.4;    9.8;eor
       2932;19340419;-999;-999;-999;    1;   0.0;   0;    8.600;   0;   5.7;   8.0;  995.70;   13.6;   54.00;   19.0;    6.7;    3.0;eor
       2932;19340420;-999;-999;-999;    1;   1.8;   1;    6.300;   0;   6.3;   8.7;  996.80;   11.9;   63.00;   18.0;    9.8;    7.0;eor
       2932;19340421;-999;-999;-999;    1;   0.0;   0;    8.200;   0;   4.3;   7.7; 1000.30;   10.5;   63.00;   14.7;    7.5;    4.3;eor
       2932;19340422;-999;-999;-999;    1;   0.0;   0;    7.000;   0;   4.7;   8.9;  987.00;   13.4;   59.00;   18.0;    6.0;    2.6;eor
       2932;19340423;-999;-999;-999;    1;   0.0;   1;    4.500;   0;   6.3;   9.6;  978.00;   10.5;   72.00;   14.9;    7.9;    6.8;eor
       2932;19340424;-999;-999;-999;    1;   0.0;   0;    4.600;   0;   4.3;   7.5;  983.00;   10.6;   59.00;   14.9;    7.6;    6.4;eor
       2932;19340425;-999;-999;-999;    1;   0.0;   1;    6.100;   0;   5.0;   7.5;  986.70;   10.8;   58.00;   15.6;    6.2;    3.1;eor
       2932;19340426;-999;-999;-999;    1;   0.0;   0;    3.900;   0;   6.7;   7.9;  988.80;   12.2;   60.00;   17.8;    4.4;    1.7;eor
       2932;19340427;-999;-999;-999;    1;   0.0;   0;    8.300;   0;   3.7;   8.5;  994.50;   14.3;   56.00;   19.9;    7.5;    4.8;eor
       2932;19340428;-999;-999;-999;    1;   4.3;   1;    9.800;   0;   4.3;  11.3;  998.80;   14.8;   69.00;   22.6;    8.0;    5.1;eor
       2932;19340429;-999;-999;-999;    1;   0.0;   0;   10.500;   0;   2.0;  13.6; 1001.10;   15.0;   82.00;   21.6;    6.5;    4.3;eor
       2932;19340430;-999;-999;-999;    1;   0.0;   0;   11.800;   0;   2.3;  13.3;  996.70;   17.9;   67.00;   25.3;   11.5;   10.1;eor
       2932;19340501;-999;-999;-999;    1;   5.9;   1;   11.500;   0;   5.0;  13.9;  994.90;   17.3;   73.00;   25.4;    9.9;    8.8;eor
       2932;19340502;-999;-999;-999;    1;   0.0;   1;    6.800;   0;   6.7;  14.9;  993.60;   18.8;   69.00;   24.5;   13.9;   13.6;eor
       2932;19340503;-999;-999;-999;    1;   0.0;   1;    4.700;   0;   5.7;  13.2;  991.00;   18.5;   64.00;   24.2;   11.4;    8.6;eor
       2932;19340504;-999;-999;-999;    1;   0.0;   1;    9.300;   0;   5.7;  12.4;  988.30;   18.8;   56.00;   25.7;   15.1;   12.1;eor
       2932;19340505;-999;-999;-999;    1;   2.8;   1;    3.000;   0;   5.0;  11.1;  999.20;   15.3;   65.00;   19.5;   11.3;    9.4;eor
       2932;19340506;-999;-999;-999;    1;   0.0;   0;    3.800;   0;   5.0;  14.5; 1002.30;   16.5;   77.00;   22.8;   12.5;    9.4;eor
       2932;19340507;-999;-999;-999;    1;   0.0;   1;    9.600;   0;   5.7;  12.8; 1001.20;   15.7;   70.00;   25.3;   12.1;    9.2;eor
       2932;19340508;-999;-999;-999;    1;   6.5;   1;    0.000;   0;   8.0;  10.4; 1012.10;    9.2;   90.00;   12.0;    8.0;    8.2;eor
       2932;19340509;-999;-999;-999;    1;   0.0;   0;    1.500;   0;   5.3;  10.8; 1013.20;   11.3;   81.00;   15.3;    8.5;    7.6;eor
       2932;19340510;-999;-999;-999;    1;   0.0;   0;   11.700;   0;   1.0;  14.7; 1013.20;   16.0;   81.00;   23.0;    8.2;    7.5;eor
       2932;19340511;-999;-999;-999;    1;   0.0;   0;   13.300;   0;   2.7;  12.5; 1011.40;   17.9;   63.00;   24.7;    9.8;    8.8;eor
       2932;19340512;-999;-999;-999;    1;   0.0;   0;   14.100;   0;   1.3;  11.3; 1004.70;   19.6;   52.00;   24.9;   11.3;    7.8;eor
       2932;19340513;-999;-999;-999;    1;  32.0;   8;   10.100;   0;   4.0;  12.4;  994.70;   16.5;   68.00;   27.0;   10.4;    7.6;eor
       2932;19340514;-999;-999;-999;    1;   0.0;   1;    8.000;   0;   3.7;   9.3;  991.40;    9.1;   75.00;   16.1;    5.8;    3.7;eor
       2932;19340515;-999;-999;-999;    1;   0.0;   0;   12.200;   0;   3.3;   7.1;  994.60;    8.5;   65.00;   12.6;    5.1;    3.1;eor
       2932;19340516;-999;-999;-999;    1;   0.1;   1;   13.800;   0;   0.7;   6.9;  986.90;   14.5;   48.00;   21.6;    2.8;    1.0;eor
       2932;19340517;-999;-999;-999;    1;   0.0;   1;    1.400;   0;   7.0;  10.3;  990.00;   11.2;   73.00;   17.1;    8.9;    6.6;eor
       2932;19340518;-999;-999;-999;    1;   0.0;   1;    7.100;   0;   5.3;   6.8; 1000.00;   11.7;   54.00;   15.8;    2.9;    0.2;eor
       2932;19340519;-999;-999;-999;    1;   0.0;   1;    0.500;   0;   6.7;   8.7; 1002.00;   13.2;   58.00;   16.4;    9.1;    8.6;eor
       2932;19340520;-999;-999;-999;    1;   0.0;   1;    7.300;   0;   6.3;  10.9; 1003.80;   14.2;   69.00;   23.3;    7.9;    6.1;eor
       2932;19340521;-999;-999;-999;    1;   0.0;   1;    8.100;   0;   6.3;  11.2; 1006.20;   17.5;   58.00;   21.5;   11.9;   10.5;eor
       2932;19340522;-999;-999;-999;    1;   0.9;   1;    7.900;   0;   6.0;  12.5; 1005.30;   18.1;   59.00;   22.1;   16.6;   15.1;eor
       2932;19340523;-999;-999;-999;    1;   0.1;   1;    8.700;   0;   3.7;   9.9; 1004.10;   13.9;   60.00;   18.6;   11.1;   10.6;eor
       2932;19340524;-999;-999;-999;    1;   0.0;   1;    5.200;   0;   6.0;   7.3; 1004.00;   10.3;   59.00;   14.7;    4.1;-999;eor
       2932;19340525;-999;-999;-999;    1;   0.0;   1;    8.900;   0;   5.3;   6.0; 1002.00;   11.5;   48.00;   15.5;    4.2;-999;eor
       2932;19340526;-999;-999;-999;    1;   0.0;   1;    7.100;   0;   4.7;   6.4; 1001.30;    8.7;   55.00;   13.2;    6.1;-999;eor
       2932;19340527;-999;-999;-999;    1;   0.2;   1;    1.600;   0;   8.0;   7.3; 1004.30;    8.3;   68.00;   12.0;    3.3;    3.1;eor
       2932;19340528;-999;-999;-999;    1;   0.0;   1;    0.800;   0;   7.3;  10.3; 1000.80;   12.1;   73.00;   16.6;    6.5;-999;eor
       2932;19340529;-999;-999;-999;    1;   0.0;   1;    8.000;   0;   5.0;   7.5; 1003.90;    9.9;   60.00;   15.1;    7.2;    3.2;eor
       2932;19340530;-999;-999;-999;    1;   0.0;   0;   11.400;   0;   3.0;   7.6; 1005.60;   13.1;   53.00;   18.6;    3.5;-999;eor
       2932;19340531;-999;-999;-999;    1;   0.0;   0;   14.900;   0;   0.7;   7.9; 1003.90;   16.7;   44.00;   23.0;    6.8;    3.6;eor
       2932;19340601;-999;-999;-999;    1;   0.0;   0;   14.800;   0;   2.0;   8.5; 1002.60;   19.6;   40.00;   25.9;    9.6;-999;eor
       2932;19340602;-999;-999;-999;    1;   0.0;   0;   10.200;   0;   6.7;  10.9; 1000.90;   20.8;   46.00;   28.2;   12.9;-999;eor
       2932;19340603;-999;-999;-999;    1;   0.0;   0;    8.900;   0;   4.7;   9.6;  997.10;   16.2;   52.00;   23.0;   12.5;   10.1;eor
       2932;19340604;-999;-999;-999;    1;   0.1;   1;    3.600;   0;   6.3;   9.9;  993.50;   13.2;   64.00;   18.2;    9.3;-999;eor
       2932;19340605;-999;-999;-999;    1;   0.0;   1;    8.700;   0;   4.0;   8.8;  992.40;   10.3;   70.00;   16.2;    5.7;-999;eor
       2932;19340606;-999;-999;-999;    1;   0.0;   0;   13.600;   0;   3.3;   7.7;  993.60;   13.9;   53.00;   19.8;    5.6;    0.1;eor
       2932;19340607;-999;-999;-999;    1;   0.0;   1;    1.500;   0;   7.7;   9.2; 1000.70;   15.4;   55.00;   19.1;    9.2;    7.0;eor
       2932;19340608;-999;-999;-999;    1;   0.0;   1;    7.900;   0;   6.3;  11.1; 1004.70;   13.8;   69.00;   20.1;    8.6;    4.8;eor
       2932;19340609;-999;-999;-999;    1;   0.5;   1;    8.400;   0;   6.0;  11.2; 1004.70;   15.5;   65.00;   21.9;    7.0;    3.8;eor
       2932;19340610;-999;-999;-999;    1;   0.0;   1;   11.900;   0;   4.0;  11.5; 1000.40;   18.2;   56.00;   24.3;   11.5;   10.8;eor
       2932;19340611;-999;-999;-999;    1;   0.0;   1;    8.800;   0;   5.7;   9.2;  994.10;   15.1;   53.00;   22.2;    9.2;    5.6;eor
       2932;19340612;-999;-999;-999;    1;   0.0;   1;    8.300;   0;   4.7;   8.3;  997.90;   16.0;   48.00;   21.7;    9.7;    7.0;eor
       2932;19340613;-999;-999;-999;    1;   0.0;   1;   13.700;   0;   2.3;   8.7;  998.90;   18.4;   43.00;   25.3;    8.2;    4.9;eor
       2932;19340614;-999;-999;-999;    1;   1.7;   1;   11.400;   0;   4.3;   9.9;  997.80;   18.6;   46.00;   25.4;   10.9;    8.4;eor
       2932;19340615;-999;-999;-999;    1;   0.0;   0;    9.500;   0;   5.0;   9.9; 1004.60;   15.5;   58.00;   20.3;   12.5;   10.9;eor
       2932;19340616;-999;-999;-999;    1;   0.0;   0;   15.300;   0;   4.7;   7.6; 1007.80;   17.1;   43.00;   23.0;    5.9;    2.7;eor
       2932;19340617;-999;-999;-999;    1;   0.0;   0;   11.800;   0;   2.7;   8.8; 1005.70;   20.5;   41.00;   27.2;    9.4;    6.8;eor
       2932;19340618;-999;-999;-999;    1;   0.0;   0;   14.300;   0;   5.7;   9.7; 1000.80;   23.6;   37.00;   31.5;   12.9;   11.3;eor
       2932;19340619;-999;-999;-999;    1;   0.5;   1;    4.700;   0;   5.3;  14.1;  992.60;   22.4;   53.00;   30.0;   15.3;   12.1;eor
       2932;19340620;-999;-999;-999;    1;   1.2;   1;    2.400;   0;   6.7;  13.3;  987.00;   16.2;   69.00;   20.5;   13.0;   11.3;eor
       2932;19340621;-999;-999;-999;    1;   0.0;   1;    5.900;   0;   6.7;   9.3;  995.90;   14.3;   58.00;   18.2;   10.2;    9.6;eor
       2932;19340622;-999;-999;-999;    1;   1.2;   1;    5.500;   0;   4.7;  11.9;  993.20;   16.7;   62.00;   23.5;   10.5;    9.4;eor
